id,status,duration,start_date,start_station,end_date,end_station,bike_nr,subscription_type,zip_code,birth_date,gender
327594,Closed,826,2012-06-19 18:27:00,59,2012-06-19 18:41:00,52,B00416,Registered,2215,1971,Male
327595,Closed,952,2012-06-19 18:27:00,3,2012-06-19 18:43:00,26,B00595,Registered,2118,1980,Male
327596,Closed,480,2012-06-19 18:28:00,49,2012-06-19 18:36:00,43,B00403,Registered,2116,1977,Female
327597,Closed,608,2012-06-19 18:28:00,3,2012-06-19 18:38:00,21,B00274,Registered,2116,1971,Male
327598,Closed,383,2012-06-19 18:28:00,59,2012-06-19 18:34:00,4,B00178,Registered,2118,1976,Male
327599,Closed,860,2012-06-19 18:30:00,22,2012-06-19 18:44:00,38,B00096,Casual,,,
327600,Closed,997,2012-06-19 18:29:00,20,2012-06-19 18:45:00,63,B00519,Registered,2205,1965,Female
327601,Closed,1397,2012-06-19 18:29:00,60,2012-06-19 18:52:00,30,B00075,Registered,2115,1980,Male
327603,Closed,654,2012-06-19 18:30:00,52,2012-06-19 18:41:00,52,B00522,Casual,,,
327604,Closed,324,2012-06-19 18:29:00,36,2012-06-19 18:35:00,52,B00452,Registered,2163,1984,Male
327606,Closed,840,2012-06-19 18:30:00,36,2012-06-19 18:44:00,47,B00006,Registered,2155,1975,Male
327607,Closed,529,2012-06-19 18:30:00,8,2012-06-19 18:39:00,9,B00270,Casual,,,
327608,Closed,656,2012-06-19 18:30:00,22,2012-06-19 18:41:00,39,B00518,Registered,2118,1986,Male
327609,Closed,6,2012-06-19 18:30:00,40,2012-06-19 18:30:00,40,B00312,Registered,2113,1988,Female
327610,Closed,267,2012-06-19 18:30:00,16,2012-06-19 18:35:00,39,B00396,Registered,2118,1982,Male
327611,Closed,346,2012-06-19 18:30:00,43,2012-06-19 18:36:00,38,B00196,Registered,1970,1974,Male
327612,Closed,393,2012-06-19 18:30:00,16,2012-06-19 18:37:00,46,B00157,Registered,2116,1988,Male
327613,Closed,605,2012-06-19 18:31:00,7,2012-06-19 18:41:00,7,B00058,Registered,2115,1987,Female
327614,Closed,591,2012-06-19 18:31:00,7,2012-06-19 18:40:00,7,B00165,Registered,2115,1987,Female
327615,Closed,527,2012-06-19 18:31:00,3,2012-06-19 18:40:00,46,B00633,Registered,2121,1957,Male
327616,Closed,956,2012-06-19 18:32:00,36,2012-06-19 18:48:00,34,B00508,Casual,,,
327618,Closed,504,2012-06-19 18:32:00,51,2012-06-19 18:40:00,53,B00055,Casual,,,
327619,Closed,988,2012-06-19 18:32:00,61,2012-06-19 18:49:00,54,B00147,Casual,,,
327620,Closed,773,2012-06-19 18:32:00,54,2012-06-19 18:45:00,39,B00501,Registered,2169,1982,Female
327621,Closed,427,2012-06-19 18:32:00,7,2012-06-19 18:39:00,43,B00301,Registered,2109,1957,Male
327622,Closed,249,2012-06-19 18:32:00,50,2012-06-19 18:36:00,54,B00018,Registered,2129,1974,Male
327623,Closed,617,2012-06-19 18:32:00,60,2012-06-19 18:43:00,38,B00599,Registered,1923,1963,Male
327624,Closed,484,2012-06-19 18:33:00,50,2012-06-19 18:41:00,60,B00404,Registered,2113,1984,Male
327625,Closed,149,2012-06-19 18:33:00,39,2012-06-19 18:36:00,26,B00233,Registered,2118,1988,Female
327626,Closed,828,2012-06-19 18:33:00,47,2012-06-19 18:47:00,53,B00012,Registered,2115,1984,Male
327627,Closed,1486,2012-06-19 18:34:00,62,2012-06-19 18:58:00,38,B00254,Registered,2113,1984,Female
327628,Closed,541,2012-06-19 18:35:00,58,2012-06-19 18:44:00,47,B00121,Casual,,,
327629,Closed,455,2012-06-19 18:35:00,14,2012-06-19 18:42:00,55,B00201,Registered,2114,1981,Female
327630,Closed,718,2012-06-19 18:35:00,39,2012-06-19 18:47:00,22,B00311,Registered,2420,1959,Female
327631,Closed,664,2012-06-19 18:35:00,50,2012-06-19 18:46:00,39,B00464,Registered,2118,1965,Male
327632,Closed,694,2012-06-19 18:35:00,49,2012-06-19 18:47:00,21,B00330,Registered,2116,1983,Female
327633,Closed,691,2012-06-19 18:35:00,49,2012-06-19 18:47:00,21,B00303,Registered,2116,1980,Male
327634,Closed,1470,2012-06-19 18:35:00,62,2012-06-19 19:00:00,60,B00206,Registered,2114,1978,Female
327635,Closed,692,2012-06-19 18:36:00,16,2012-06-19 18:47:00,30,B00168,Registered,2116,1984,Male
327636,Closed,756,2012-06-19 18:36:00,39,2012-06-19 18:49:00,23,B00407,Registered,2151,1973,Male
327637,Closed,213,2012-06-19 18:36:00,62,2012-06-19 18:40:00,3,B00462,Registered,2215,1983,Male
327638,Closed,591,2012-06-19 18:37:00,22,2012-06-19 18:47:00,21,B00118,Registered,2116,1979,Male
327639,Closed,478,2012-06-19 18:38:00,50,2012-06-19 18:46:00,54,B00035,Casual,,,
327640,Closed,308,2012-06-19 18:37:00,16,2012-06-19 18:42:00,39,B00540,Registered,2118,1980,Female
327641,Closed,454,2012-06-19 18:37:00,22,2012-06-19 18:45:00,4,B00398,Registered,2130,1972,Male
327642,Closed,235,2012-06-19 18:38:00,42,2012-06-19 18:42:00,60,B00179,Registered,2116,1983,Male
327643,Closed,635,2012-06-19 18:38:00,3,2012-06-19 18:49:00,55,B00561,Registered,2115,1989,Male
327644,Closed,291,2012-06-19 18:38:00,22,2012-06-19 18:43:00,24,B00605,Registered,1890,1978,Male
327645,Closed,1115,2012-06-19 18:39:00,9,2012-06-19 18:58:00,60,B00424,Registered,2191,1959,Male
327646,Closed,558,2012-06-19 18:41:00,58,2012-06-19 18:50:00,21,B00527,Registered,2116,1973,Male
327647,Closed,439,2012-06-19 18:41:00,26,2012-06-19 18:48:00,63,B00505,Registered,2127,1978,Male
327648,Closed,230,2012-06-19 18:41:00,64,2012-06-19 18:45:00,20,B00272,Registered,2128,1979,Male
327649,Closed,712,2012-06-19 18:41:00,41,2012-06-19 18:53:00,10,B00428,Registered,2215,1991,Male
327651,Closed,1078,2012-06-19 18:41:00,52,2012-06-19 18:59:00,17,B00452,Registered,2163,1984,Male
327652,Closed,764,2012-06-19 18:39:00,25,2012-06-19 18:51:00,30,B00356,Registered,2116,1980,Female
327653,Closed,1183,2012-06-19 18:42:00,41,2012-06-19 19:01:00,9,B00552,Registered,2135,1982,Male
327654,Closed,1050,2012-06-19 18:42:00,58,2012-06-19 18:59:00,53,B00620,Registered,2114,1959,Female
327656,Closed,341,2012-06-19 18:42:00,16,2012-06-19 18:48:00,50,B00385,Registered,2118,1977,Female
327657,Closed,407,2012-06-19 18:43:00,38,2012-06-19 18:49:00,20,B00196,Registered,2128,1985,Male
327658,Closed,779,2012-06-19 18:43:00,64,2012-06-19 18:56:00,39,B00498,Registered,2118,1976,Male
327659,Closed,357,2012-06-19 18:43:00,21,2012-06-19 18:49:00,53,B00274,Registered,2215,1988,Female
327660,Closed,5504,2012-06-19 18:43:00,3,2012-06-19 20:15:00,39,B00462,Registered,2118,1976,Female
327661,Closed,517,2012-06-19 18:43:00,54,2012-06-19 18:52:00,47,B00018,Registered,2113,1983,Female
327662,Closed,741,2012-06-19 18:43:00,55,2012-06-19 18:56:00,60,B00083,Registered,2114,1981,Female
327663,Closed,476,2012-06-19 18:44:00,60,2012-06-19 18:52:00,36,B00616,Registered,2116,1985,Female
327664,Closed,248,2012-06-19 18:45:00,48,2012-06-19 18:49:00,23,B00252,Registered,2467,1946,Male
327665,Closed,873,2012-06-19 18:45:00,22,2012-06-19 19:00:00,26,B00613,Registered,2118,1971,Male
327666,Closed,704,2012-06-19 18:45:00,22,2012-06-19 18:57:00,25,B00632,Registered,2118,1953,Male
327667,Closed,364,2012-06-19 18:45:00,16,2012-06-19 18:51:00,25,B00400,Registered,2118,1977,Male
327669,Closed,169,2012-06-19 18:46:00,45,2012-06-19 18:49:00,32,B00232,Registered,2215,1980,Female
327670,Closed,856,2012-06-19 18:46:00,38,2012-06-19 19:01:00,53,B00445,Registered,2118,1980,Male
327671,Closed,1977,2012-06-19 18:46:00,20,2012-06-19 19:19:00,45,B00272,Registered,1760,1982,Male
327672,Closed,322,2012-06-19 18:47:00,52,2012-06-19 18:52:00,25,B00271,Registered,2118,1986,Male
327673,Closed,359,2012-06-19 18:47:00,21,2012-06-19 18:53:00,39,B00004,Registered,2118,1970,Male
327674,Closed,391,2012-06-19 18:47:00,21,2012-06-19 18:54:00,49,B00439,Registered,2115,1988,Male
327675,Closed,479,2012-06-19 18:47:00,22,2012-06-19 18:55:00,4,B00086,Registered,2116,1974,Male
327676,Closed,1139,2012-06-19 18:49:00,36,2012-06-19 19:08:00,22,B00541,Casual,,,
327677,Closed,343,2012-06-19 18:48:00,21,2012-06-19 18:53:00,39,B00600,Registered,2118,1982,Male
327678,Closed,531,2012-06-19 18:48:00,10,2012-06-19 18:57:00,53,B00126,Casual,,,
327679,Closed,924,2012-06-19 18:48:00,58,2012-06-19 19:03:00,46,B00079,Registered,2116,1962,Female
327680,Closed,1795,2012-06-19 18:48:00,40,2012-06-19 19:18:00,25,B00256,Registered,2118,1986,Female
327681,Closed,1072,2012-06-19 18:48:00,40,2012-06-19 19:06:00,57,B00431,Registered,1915,1982,Male
327682,Closed,254,2012-06-19 18:48:00,48,2012-06-19 18:53:00,40,B00515,Registered,2109,1978,Male
327684,Closed,3460,2012-06-19 18:49:00,22,2012-06-19 19:47:00,33,B00258,Casual,,,
327685,Closed,495,2012-06-19 18:49:00,30,2012-06-19 18:58:00,34,B00610,Registered,2120,1980,Male
327686,Closed,3022,2012-06-19 18:50:00,22,2012-06-19 19:40:00,36,B00480,Casual,,,
327688,Closed,388,2012-06-19 18:50:00,50,2012-06-19 18:57:00,39,B00581,Registered,2118,1979,Male
327689,Closed,1367,2012-06-19 18:50:00,34,2012-06-19 19:13:00,38,B00308,Registered,1970,1978,Male
327690,Closed,1158,2012-06-19 18:50:00,41,2012-06-19 19:10:00,34,B00198,Registered,2118,1985,Male
327691,Closed,838,2012-06-19 18:51:00,23,2012-06-19 19:05:00,57,B00252,Registered,2118,1979,Male
327692,Closed,789,2012-06-19 18:51:00,21,2012-06-19 19:04:00,63,B00259,Registered,2210,1963,Male
327693,Closed,776,2012-06-19 18:51:00,43,2012-06-19 19:04:00,38,B00301,Registered,2113,1981,Male
327694,Closed,148,2012-06-19 18:51:00,46,2012-06-19 18:54:00,21,B00157,Registered,2116,1988,Male
327696,Closed,773,2012-06-19 18:52:00,10,2012-06-19 19:05:00,25,B00421,Registered,2118,1970,Male
327697,Closed,1341,2012-06-19 18:52:00,58,2012-06-19 19:14:00,9,B00443,Registered,2116,1981,Female
327698,Closed,324,2012-06-19 18:52:00,48,2012-06-19 18:58:00,40,B00493,Registered,2113,1984,Male
327699,Closed,364,2012-06-19 18:52:00,48,2012-06-19 18:58:00,40,B00043,Registered,2113,1953,Female
327700,Closed,1913,2012-06-19 18:53:00,64,2012-06-19 19:25:00,38,B00002,Casual,,,
327701,Closed,815,2012-06-19 18:53:00,45,2012-06-19 19:06:00,6,B00005,Registered,2114,1970,Male
327702,Closed,342,2012-06-19 18:53:00,43,2012-06-19 18:59:00,44,B00570,Casual,,,
327703,Closed,1784,2012-06-19 18:53:00,50,2012-06-19 19:23:00,7,B00385,Casual,,,
327704,Closed,1744,2012-06-19 18:54:00,50,2012-06-19 19:23:00,7,B00349,Casual,,,
327705,Closed,230,2012-06-19 18:54:00,43,2012-06-19 18:58:00,24,B00403,Registered,2030,1966,Male
327706,Closed,674,2012-06-19 18:54:00,63,2012-06-19 19:06:00,25,B00505,Registered,2127,1974,Male
327707,Closed,697,2012-06-19 18:54:00,63,2012-06-19 19:06:00,25,B00299,Registered,2127,1976,Female
327708,Closed,2280,2012-06-19 18:56:00,22,2012-06-19 19:34:00,11,B00580,Casual,,,
327709,Closed,491,2012-06-19 18:55:00,40,2012-06-19 19:03:00,7,B00515,Registered,2113,1985,Male
327710,Closed,2020,2012-06-19 18:54:00,42,2012-06-19 19:28:00,32,B00334,Registered,2215,1985,Female
327711,Closed,1535,2012-06-19 18:55:00,39,2012-06-19 19:21:00,52,B00396,Casual,,,
327712,Closed,1657,2012-06-19 18:55:00,42,2012-06-19 19:22:00,45,B00553,Registered,2215,1981,Female
327713,Closed,1411,2012-06-19 18:55:00,40,2012-06-19 19:19:00,39,B00312,Registered,2118,1981,Female
327714,Closed,1202,2012-06-19 18:56:00,32,2012-06-19 19:16:00,55,B00031,Registered,2215,1986,Male
327715,Closed,423,2012-06-19 18:56:00,22,2012-06-19 19:03:00,65,B00573,Registered,2111,1989,Male
327716,Closed,619,2012-06-19 18:56:00,40,2012-06-19 19:06:00,35,B00194,Registered,2118,1969,Male
327717,Closed,336,2012-06-19 18:56:00,26,2012-06-19 19:02:00,16,B00280,Registered,1749,1983,Male
327718,Closed,1033,2012-06-19 18:56:00,48,2012-06-19 19:13:00,25,B00098,Registered,2118,1979,Male
327719,Closed,2410,2012-06-19 18:57:00,46,2012-06-19 19:37:00,21,B00313,Casual,,,
327720,Closed,705,2012-06-19 18:56:00,22,2012-06-19 19:08:00,57,B00425,Registered,2118,1973,Male
327721,Closed,665,2012-06-19 18:57:00,21,2012-06-19 19:08:00,44,B00627,Registered,2113,1983,Male
327722,Closed,472,2012-06-19 18:58:00,49,2012-06-19 19:06:00,47,B00117,Registered,2113,1983,Male
327723,Closed,377,2012-06-19 18:58:00,36,2012-06-19 19:04:00,53,B00616,Registered,2116,1985,Male
327724,Closed,1030,2012-06-19 18:58:00,9,2012-06-19 19:15:00,55,B00026,Registered,2446,1991,Male
327725,Closed,483,2012-06-19 18:58:00,50,2012-06-19 19:06:00,60,B00007,Registered,2127,1988,Female
327726,Closed,673,2012-06-19 18:58:00,60,2012-06-19 19:09:00,36,B00404,Registered,2114,1987,Female
327727,Closed,1053,2012-06-19 18:58:00,9,2012-06-19 19:16:00,34,B00544,Registered,2215,1989,Female
327728,Closed,1645,2012-06-19 18:58:00,60,2012-06-19 19:26:00,16,B00179,Registered,2116,1983,Male
327729,Closed,485,2012-06-19 18:59:00,47,2012-06-19 19:07:00,54,B00115,Registered,2109,1987,Male
327730,Closed,266,2012-06-19 18:59:00,22,2012-06-19 19:03:00,20,B00311,Registered,2111,1980,Female
327731,Closed,615,2012-06-19 18:59:00,55,2012-06-19 19:09:00,9,B00171,Registered,2115,1989,Male
327732,Closed,787,2012-06-19 19:00:00,21,2012-06-19 19:14:00,64,B00124,Registered,2210,1974,Male
327733,Closed,946,2012-06-19 19:01:00,38,2012-06-19 19:17:00,38,B00599,Casual,,,
327734,Closed,765,2012-06-19 19:03:00,53,2012-06-19 19:15:00,32,B00343,Registered,2210,1991,Male
327735,Closed,512,2012-06-19 19:04:00,24,2012-06-19 19:12:00,63,B00403,Registered,2127,1983,Male
327736,Closed,194,2012-06-19 19:04:00,5,2012-06-19 19:07:00,46,B00188,Registered,2118,1993,Male
327737,Closed,1270,2012-06-19 19:09:00,46,2012-06-19 19:30:00,55,B00193,Casual,,,
327738,Closed,465,2012-06-19 19:05:00,39,2012-06-19 19:13:00,50,B00464,Registered,2118,1961,Male
327739,Closed,734,2012-06-19 19:05:00,61,2012-06-19 19:17:00,6,B00390,Registered,2114,1982,Male
327740,Closed,504,2012-06-19 19:05:00,40,2012-06-19 19:14:00,6,B00493,Registered,2115,1984,Female
327741,Closed,133,2012-06-19 19:05:00,21,2012-06-19 19:08:00,52,B00364,Registered,2115,1965,Female
327742,Closed,141,2012-06-19 19:06:00,22,2012-06-19 19:08:00,64,B00267,Registered,2127,1974,Male
327743,Closed,827,2012-06-19 19:06:00,54,2012-06-19 19:20:00,39,B00147,Registered,2118,1959,Female
327744,Closed,248,2012-06-19 19:07:00,62,2012-06-19 19:11:00,14,B00408,Registered,2120,1983,Female
327745,Closed,4237,2012-06-19 19:07:00,52,2012-06-19 20:18:00,53,B00215,Registered,2116,1978,Male
327746,Closed,541,2012-06-19 19:08:00,57,2012-06-19 19:17:00,45,B00466,Registered,2118,1987,Female
327747,Closed,466,2012-06-19 19:09:00,23,2012-06-19 19:17:00,50,B00407,Casual,,,
327748,Closed,822,2012-06-19 19:08:00,45,2012-06-19 19:22:00,57,B00612,Registered,2118,1964,Male
327749,Closed,1197,2012-06-19 19:08:00,55,2012-06-19 19:28:00,10,B00623,Registered,2116,1991,Male
327750,Closed,185,2012-06-19 19:09:00,64,2012-06-19 19:12:00,7,B00257,Registered,1915,1973,Male
327751,Closed,1392,2012-06-19 19:10:00,54,2012-06-19 19:33:00,16,B00115,Registered,2118,1981,Male
327752,Closed,436,2012-06-19 19:11:00,43,2012-06-19 19:18:00,63,B00596,Registered,2043,1974,Male
327753,Closed,3094,2012-06-19 19:11:00,25,2012-06-19 20:03:00,39,B00255,Registered,2118,1979,Male
327754,Closed,2971,2012-06-19 19:13:00,36,2012-06-19 20:02:00,36,B00404,Registered,2462,1971,Male
327755,Closed,959,2012-06-19 19:13:00,16,2012-06-19 19:29:00,32,B00634,Registered,2215,1983,Male
327756,Closed,1116,2012-06-19 19:13:00,54,2012-06-19 19:32:00,39,B00035,Registered,2118,1982,Male
327757,Closed,626,2012-06-19 19:13:00,22,2012-06-19 19:24:00,36,B00239,Registered,2116,1982,Male
327758,Closed,566,2012-06-19 19:13:00,21,2012-06-19 19:23:00,49,B00330,Registered,2116,1983,Female
327759,Closed,564,2012-06-19 19:13:00,21,2012-06-19 19:23:00,49,B00622,Registered,2116,1980,Male
327760,Closed,355,2012-06-19 19:13:00,65,2012-06-19 19:19:00,35,B00573,Registered,2026,1980,Male
327761,Closed,798,2012-06-19 19:15:00,32,2012-06-19 19:28:00,5,B00138,Casual,,,
327762,Closed,1232,2012-06-19 19:15:00,61,2012-06-19 19:35:00,33,B00482,Casual,,,
327763,Closed,767,2012-06-19 19:15:00,32,2012-06-19 19:28:00,5,B00326,Casual,,,
327764,Closed,937,2012-06-19 19:15:00,14,2012-06-19 19:31:00,39,B00408,Registered,2118,1976,Male
327766,Closed,174,2012-06-19 19:16:00,36,2012-06-19 19:19:00,61,B00477,Registered,2136,1988,Male
327767,Closed,321,2012-06-19 19:16:00,16,2012-06-19 19:22:00,46,B00487,Registered,2115,1980,Male
327768,Closed,53,2012-06-19 19:16:00,50,2012-06-19 19:17:00,50,B00464,Registered,2118,1961,Male
327769,Closed,1013,2012-06-19 19:17:00,57,2012-06-19 19:33:00,23,B00431,Registered,2118,1983,Female
327770,Closed,1427,2012-06-19 19:17:00,9,2012-06-19 19:40:00,58,B00443,Registered,2116,1981,Female
327771,Closed,1752,2012-06-19 19:17:00,60,2012-06-19 19:46:00,4,B00352,Registered,2114,1977,Male
327772,Closed,454,2012-06-19 19:17:00,36,2012-06-19 19:25:00,57,B00221,Registered,2118,1982,Female
327773,Closed,441,2012-06-19 19:17:00,36,2012-06-19 19:25:00,57,B00499,Registered,2118,1977,Male
327775,Closed,1871,2012-06-19 19:19:00,40,2012-06-19 19:50:00,20,B00133,Casual,,,
327776,Closed,472,2012-06-19 19:18:00,36,2012-06-19 19:26:00,5,B00149,Registered,2115,1991,Female
327777,Closed,220,2012-06-19 19:19:00,60,2012-06-19 19:23:00,42,B00340,Registered,2116,1983,Male
327778,Closed,519,2012-06-19 19:20:00,50,2012-06-19 19:28:00,39,B00464,Registered,2118,1961,Male
327779,Closed,313,2012-06-19 19:20:00,22,2012-06-19 19:25:00,63,B00305,Registered,2127,1980,Male
327780,Closed,1198,2012-06-19 19:20:00,9,2012-06-19 19:40:00,60,B00270,Registered,2115,1988,Male
327781,Closed,515,2012-06-19 19:21:00,32,2012-06-19 19:29:00,52,B00048,Registered,2116,1980,Male
327782,Closed,321,2012-06-19 19:21:00,35,2012-06-19 19:26:00,42,B00194,Registered,2108,1989,Female
327783,Closed,2910,2012-06-19 19:21:00,36,2012-06-19 20:09:00,30,B00523,Casual,,,
327784,Closed,513,2012-06-19 19:21:00,32,2012-06-19 19:29:00,52,B00202,Registered,2116,1983,Female
327785,Closed,694,2012-06-19 19:22:00,61,2012-06-19 19:33:00,11,B00477,Registered,2116,1981,Male
327786,Closed,1261,2012-06-19 19:22:00,65,2012-06-19 19:43:00,38,B00056,Casual,,,
327787,Closed,1008,2012-06-19 19:23:00,57,2012-06-19 19:40:00,60,B00425,Registered,2118,1982,Male
327788,Closed,980,2012-06-19 19:23:00,57,2012-06-19 19:40:00,60,B00252,Registered,2118,1980,Male
327789,Closed,343,2012-06-19 19:24:00,50,2012-06-19 19:30:00,61,B00407,Registered,2118,1977,Female
327790,Closed,34,2012-06-19 19:24:00,45,2012-06-19 19:25:00,45,B00567,Registered,2215,1981,Female
327791,Closed,578,2012-06-19 19:25:00,60,2012-06-19 19:35:00,38,B00579,Registered,1901,1961,Male
327792,Closed,1124,2012-06-19 19:26:00,52,2012-06-19 19:45:00,21,B00396,Casual,,,
327793,Closed,288,2012-06-19 19:25:00,16,2012-06-19 19:30:00,42,B00022,Registered,2114,1987,Female
327794,Closed,644,2012-06-19 19:26:00,62,2012-06-19 19:36:00,8,B00251,Registered,2134,1986,Male
327795,Closed,717,2012-06-19 19:26:00,25,2012-06-19 19:38:00,3,B00098,Registered,2118,1982,Male
327796,Closed,318,2012-06-19 19:26:00,42,2012-06-19 19:31:00,25,B00340,Registered,2116,1982,Male
327797,Closed,312,2012-06-19 19:26:00,26,2012-06-19 19:31:00,36,B00237,Registered,2445,1966,Female
327798,Closed,1038,2012-06-19 19:27:00,33,2012-06-19 19:44:00,24,B00484,Registered,2215,1985,Male
327799,Closed,510,2012-06-19 19:27:00,7,2012-06-19 19:35:00,38,B00370,Registered,1915,1973,Male
327800,Closed,130,2012-06-19 19:27:00,61,2012-06-19 19:29:00,36,B00582,Registered,2136,1988,Male
327801,Closed,525,2012-06-19 19:27:00,63,2012-06-19 19:36:00,22,B00403,Registered,2110,1976,Male
327802,Closed,790,2012-06-19 19:32:00,22,2012-06-19 19:45:00,61,B00583,Casual,,,
327805,Closed,497,2012-06-19 19:29:00,35,2012-06-19 19:38:00,50,B00229,Registered,2116,1985,Male
327806,Closed,209,2012-06-19 19:29:00,59,2012-06-19 19:33:00,49,B00538,Registered,2116,1982,Male
327807,Closed,845,2012-06-19 19:31:00,38,2012-06-19 19:45:00,58,B00023,Registered,2145,1976,Male
327808,Closed,6622,2012-06-19 19:32:00,47,2012-06-19 21:22:00,47,B00414,Casual,,,
327809,Closed,434,2012-06-19 19:34:00,35,2012-06-19 19:41:00,43,B00316,Registered,2215,1987,Male
327810,Closed,399,2012-06-19 19:34:00,22,2012-06-19 19:41:00,40,B00177,Registered,2113,1984,Male
327811,Closed,861,2012-06-19 19:34:00,53,2012-06-19 19:48:00,6,B00292,Registered,2115,1980,Male
327812,Closed,6389,2012-06-19 19:36:00,47,2012-06-19 21:22:00,47,B00006,Casual,,,
327813,Closed,6362,2012-06-19 19:36:00,47,2012-06-19 21:22:00,47,B00209,Casual,,,
327814,Closed,1405,2012-06-19 19:36:00,9,2012-06-19 19:59:00,60,B00298,Registered,2114,1984,Male
327815,Closed,1235,2012-06-19 19:36:00,22,2012-06-19 19:57:00,10,B00199,Registered,2130,1981,Female
327816,Closed,945,2012-06-19 19:37:00,4,2012-06-19 19:53:00,7,B00178,Casual,,,
327817,Closed,1282,2012-06-19 19:37:00,44,2012-06-19 19:58:00,10,B00211,Registered,2215,1985,Male
327818,Closed,1260,2012-06-19 19:37:00,44,2012-06-19 19:58:00,10,B00627,Registered,2215,1984,Female
327819,Closed,950,2012-06-19 19:37:00,4,2012-06-19 19:53:00,7,B00597,Registered,2116,1965,Male
327820,Closed,780,2012-06-19 19:38:00,36,2012-06-19 19:51:00,38,B00582,Registered,2129,1979,Male
327823,Closed,518,2012-06-19 19:39:00,35,2012-06-19 19:48:00,4,B00438,Registered,2116,1961,Male
327824,Closed,167,2012-06-19 19:39:00,49,2012-06-19 19:42:00,54,B00282,Registered,2116,1946,Male
327825,Closed,794,2012-06-19 19:40:00,49,2012-06-19 19:53:00,7,B00538,Registered,2119,1984,Male
327826,Closed,776,2012-06-19 19:40:00,49,2012-06-19 19:53:00,7,B00622,Registered,2119,1985,Female
327827,Closed,391,2012-06-19 19:41:00,50,2012-06-19 19:47:00,46,B00229,Registered,2115,1988,Male
327829,Closed,455,2012-06-19 19:41:00,35,2012-06-19 19:49:00,26,B00573,Registered,2118,1969,Male
327830,Closed,214,2012-06-19 19:42:00,47,2012-06-19 19:45:00,40,B00106,Registered,2143,1977,Male
327831,Closed,333,2012-06-19 19:42:00,33,2012-06-19 19:48:00,9,B00520,Registered,2446,1991,Male
327834,Closed,728,2012-06-19 19:45:00,36,2012-06-19 19:57:00,47,B00587,Registered,2025,1979,Male
327835,Closed,485,2012-06-19 19:45:00,47,2012-06-19 19:53:00,20,B00121,Casual,,,
327836,Closed,136,2012-06-19 19:45:00,38,2012-06-19 19:47:00,47,B00039,Registered,2109,1983,Male
327837,Closed,708,2012-06-19 19:45:00,22,2012-06-19 19:57:00,39,B00403,Registered,2118,1980,Female
327838,Closed,458,2012-06-19 19:46:00,61,2012-06-19 19:54:00,42,B00286,Casual,,,
327839,Closed,295,2012-06-19 19:46:00,23,2012-06-19 19:51:00,40,B00262,Registered,1890,1985,Male
327840,Closed,736,2012-06-19 19:46:00,39,2012-06-19 19:59:00,53,B00464,Registered,2118,1975,Male
327841,Closed,295,2012-06-19 19:46:00,16,2012-06-19 19:51:00,49,B00328,Registered,2111,1976,Male
327842,Closed,701,2012-06-19 19:47:00,46,2012-06-19 19:58:00,42,B00127,Registered,2115,1971,Male
327843,Closed,547,2012-06-19 19:47:00,42,2012-06-19 19:56:00,52,B00022,Registered,2134,1990,Male
327844,Closed,836,2012-06-19 19:47:00,39,2012-06-19 20:01:00,42,B00600,Registered,2108,1971,Male
327845,Closed,807,2012-06-19 19:47:00,39,2012-06-19 20:00:00,42,B00498,Registered,2108,1971,Male
327846,Closed,416,2012-06-19 19:47:00,49,2012-06-19 19:54:00,54,B00041,Registered,2134,1985,Male
327847,Closed,246,2012-06-19 19:49:00,65,2012-06-19 19:53:00,22,B00574,Registered,2111,1989,Male
327848,Closed,1465,2012-06-19 19:49:00,59,2012-06-19 20:13:00,49,B00413,Registered,1850,1985,Male
327849,Closed,646,2012-06-19 19:49:00,7,2012-06-19 20:00:00,35,B00058,Registered,2115,1987,Female
327850,Closed,639,2012-06-19 19:49:00,7,2012-06-19 20:00:00,35,B00165,Registered,2115,1987,Female
327851,Closed,22,2012-06-19 19:49:00,38,2012-06-19 19:50:00,38,B00308,Registered,1890,1968,Male
327852,Closed,209,2012-06-19 19:51:00,61,2012-06-19 19:55:00,50,B00583,Casual,,,
327853,Closed,1335,2012-06-19 19:51:00,24,2012-06-19 20:14:00,52,B00484,Casual,,,
327854,Closed,1392,2012-06-19 19:52:00,64,2012-06-19 20:15:00,32,B00136,Registered,2215,1970,Female
327855,Closed,576,2012-06-19 19:52:00,10,2012-06-19 20:02:00,8,B00603,Registered,2215,1991,Female
327856,Closed,2965,2012-06-19 19:55:00,15,2012-06-19 20:45:00,33,B00184,Casual,,,
327857,Closed,2600,2012-06-19 19:58:00,15,2012-06-19 20:41:00,32,B00059,Casual,,,
327858,Closed,684,2012-06-19 19:56:00,30,2012-06-19 20:07:00,9,B00309,Registered,24460,1976,Male
327859,Closed,2640,2012-06-19 19:57:00,15,2012-06-19 20:41:00,32,B00097,Casual,,,
327860,Closed,491,2012-06-19 19:56:00,55,2012-06-19 20:04:00,39,B00380,Registered,2118,1988,Male
327861,Closed,577,2012-06-19 19:56:00,52,2012-06-19 20:06:00,49,B00202,Registered,2115,1986,Female
327862,Closed,2805,2012-06-19 19:58:00,15,2012-06-19 20:45:00,33,B00602,Casual,,,
327863,Closed,1078,2012-06-19 19:57:00,16,2012-06-19 20:15:00,32,B00367,Casual,,,
